Dir,Time_Arr,Time_Mov,Time_Out,TIQ,TIS
NORTH,14.109337,14.109337,56.201480,0.000000,42.092144
NORTH,36.502994,56.201480,92.155486,19.698487,55.652492
NORTH,41.400695,60.649740,96.603745,19.249046,55.203051
SOUTH,122.602843,122.602843,159.613839,0.000000,37.010996
NORTH,170.285542,170.285542,208.495384,0.000000,38.209842
SOUTH,180.916520,208.495384,245.368234,27.578864,64.451715
SOUTH,263.581357,263.581357,302.052179,0.000000,38.470822
SOUTH,275.735339,302.052179,341.411552,26.316840,65.676213
SOUTH,313.476303,341.411552,380.537354,27.935250,67.061051
SOUTH,315.741296,345.713378,384.839180,29.972082,69.097884
NORTH,349.565253,384.839180,422.569336,35.273927,73.004084
SOUTH,370.574655,422.569336,462.619065,51.994681,92.044409
SOUTH,423.837208,462.619065,497.668742,38.781857,73.831534
SOUTH,460.798973,467.089165,502.138842,6.290191,41.339869
NORTH,466.999803,502.138842,547.084047,35.139039,80.084244
NORTH,471.084379,506.257344,551.202550,35.172965,80.118171
SOUTH,529.065403,551.202550,596.063530,22.137147,66.998127
SOUTH,534.739999,555.551125,600.412105,20.811126,65.672106
SOUTH,538.554052,559.240742,604.101722,20.686690,65.547670
NORTH,532.741297,604.101722,645.300674,71.360425,112.559377
NORTH,540.420990,607.787655,648.986607,67.366665,108.565617
SOUTH,603.214900,648.986607,687.277702,45.771707,84.062802
NORTH,668.628135,687.277702,725.933701,18.649568,57.305566
NORTH,683.694993,691.222555,729.878554,7.527562,46.183561
SOUTH,698.459328,729.878554,771.744395,31.419226,73.285067
SOUTH,711.084561,734.010692,775.876533,22.926132,64.791973
NORTH,699.777666,775.876533,811.213197,76.098868,111.435531
SOUTH,746.457433,811.213197,855.695600,64.755763,109.238166
SOUTH,794.892052,815.159443,859.641846,20.267391,64.749795
SOUTH,797.134097,819.529344,864.011748,22.395247,66.877651
SOUTH,812.033365,820.770980,865.253383,8.737615,53.220018
NORTH,797.835833,865.253383,909.639868,67.417551,111.804035
SOUTH,845.706702,909.639868,950.884254,63.933166,105.177553
SOUTH,896.194595,914.083484,955.327870,17.888888,59.133275
NORTH,892.530527,955.327870,990.846528,62.797343,98.316001
SOUTH,940.078378,990.846528,1035.459418,50.768150,95.381040
NORTH,1016.042292,1035.459418,1079.701765,19.417126,63.659472
NORTH,1022.763248,1039.769282,1084.011629,17.006034,61.248381
SOUTH,993.327663,1084.011629,1122.723063,90.683966,129.395400
SOUTH,1062.621950,1087.941389,1126.652822,25.319439,64.030872
SOUTH,1079.271851,1092.272456,1130.983889,13.000604,51.712038
SOUTH,1088.863990,1093.152473,1131.863907,4.288483,42.999917
NORTH,1081.359890,1131.863907,1167.987908,50.504017,86.628018
SOUTH,1106.590599,1167.987908,1205.025130,61.397309,98.434531
SOUTH,1134.064463,1172.082741,1209.119963,38.018277,75.055500
NORTH,1225.686045,1225.686045,1269.044650,0.000000,43.358605
NORTH,1241.855303,1269.044650,1309.394724,27.189347,67.539421
NORTH,1267.039663,1273.418984,1313.769058,6.379321,46.729394
NORTH,1320.919238,1320.919238,1360.751715,0.000000,39.832477
NORTH,1338.679295,1360.751715,1398.957518,22.072421,60.278223
NORTH,1382.369309,1398.957518,1437.467133,16.588209,55.097824
SOUTH,1432.952981,1437.467133,1479.591990,4.514153,46.639009
NORTH,1435.962630,1479.591990,1521.234801,43.629360,85.272171
NORTH,1479.044471,1483.748092,1525.390902,4.703621,46.346432
SOUTH,1446.507932,1525.390902,1567.552371,78.882971,121.044439
SOUTH,1462.326718,1529.485141,1571.646609,67.158422,109.319891
NORTH,1505.160547,1571.646609,1608.363249,66.486062,103.202702
NORTH,1534.750566,1575.665082,1612.381722,40.914516,77.631156
NORTH,1568.576875,1580.002671,1616.719310,11.425796,48.142435
SOUTH,1583.479260,1616.719310,1660.615475,33.240050,77.136215
NORTH,1587.051582,1660.615475,1702.094126,73.563894,115.042545
NORTH,1598.441445,1664.793575,1706.272226,66.352131,107.830781
NORTH,1710.461311,1710.461311,1753.063963,0.000000,42.602652
SOUTH,1713.618754,1753.063963,1796.385797,39.445209,82.767043
SOUTH,1717.776782,1756.793902,1800.115736,39.017120,82.338954
SOUTH,1724.575798,1760.649000,1803.970834,36.073202,79.395036
SOUTH,1755.001192,1763.029141,1806.350975,8.027949,51.349783
SOUTH,1761.625547,1765.191346,1808.513180,3.565799,46.887634
NORTH,1750.921020,1808.513180,1848.985028,57.592160,98.064008
NORTH,1792.510294,1812.982916,1853.454763,20.472622,60.944469
SOUTH,1840.415518,1853.454763,1897.132413,13.039246,56.716896
SOUTH,1846.309470,1857.698336,1901.375986,11.388866,55.066516
SOUTH,1898.318177,1901.375986,1945.452060,3.057809,47.133883
SOUTH,1936.912666,1945.452060,1984.931687,8.539395,48.019021
SOUTH,1949.238716,1984.931687,2021.053289,35.692971,71.814573
NORTH,2009.241474,2021.053289,2058.933643,11.811815,49.692169
SOUTH,2012.896126,2058.933643,2099.354855,46.037517,86.458729
SOUTH,2028.186692,2062.893342,2103.314555,34.706650,75.127863
SOUTH,2031.796188,2066.618214,2107.039427,34.822026,75.243238
NORTH,2041.825864,2107.039427,2144.804401,65.213562,102.978537
NORTH,2080.328182,2110.653915,2148.418890,30.325733,68.090708
SOUTH,2175.205820,2175.205820,2219.449445,0.000000,44.243626
NORTH,2191.331966,2219.449445,2262.375329,28.117479,71.043363
SOUTH,2248.815561,2262.375329,2304.221606,13.559768,55.406045
NORTH,2232.072673,2304.221606,2348.253735,72.148933,116.181062
NORTH,2246.166401,2307.761332,2351.793461,61.594931,105.627060
NORTH,2247.884528,2311.558955,2355.591084,63.674427,107.706556
NORTH,2280.609057,2315.988786,2360.020915,35.379729,79.411858
NORTH,2315.850151,2316.027967,2360.060096,0.177816,44.209945
SOUTH,2307.385479,2360.060096,2404.447575,52.674617,97.062096
NORTH,2334.318587,2404.447575,2446.573299,70.128988,112.254713
NORTH,2355.063959,2408.629896,2450.755620,53.565936,95.691661
NORTH,2377.013920,2412.157394,2454.283119,35.143475,77.269199
NORTH,2389.711105,2416.277574,2458.403299,26.566470,68.692194
NORTH,2421.020592,2458.403299,2498.157913,37.382707,77.137321
NORTH,2423.351649,2462.095367,2501.849981,38.743718,78.498332
NORTH,2432.577532,2465.845906,2505.600521,33.268374,73.022988
NORTH,2500.255330,2505.600521,2545.401558,5.345191,45.146228
SOUTH,2524.714270,2545.401558,2585.721359,20.687287,61.007089
SOUTH,2526.147950,2549.841361,2590.161162,23.693411,64.013213
SOUTH,2536.078367,2553.523170,2593.842972,17.444803,57.764605
NORTH,2529.358228,2593.842972,2631.005977,64.484744,101.647749
SOUTH,2584.819631,2631.005977,2671.593445,46.186346,86.773813
NORTH,2617.394621,2671.593445,2707.482310,54.198823,90.087689
NORTH,2619.469457,2675.325465,2711.214331,55.856008,91.744873
NORTH,2620.678471,2679.650756,2715.539621,58.972285,94.861151
NORTH,2653.927005,2683.864414,2719.753280,29.937410,65.826275
SOUTH,2632.223960,2719.753280,2763.403445,87.529320,131.179485
NORTH,2702.066978,2763.403445,2799.445904,61.336467,97.378926
NORTH,2730.238608,2767.698292,2803.740751,37.459684,73.502143
SOUTH,2722.434681,2803.740751,2839.170689,81.306070,116.736008
SOUTH,2745.746383,2807.338783,2842.768721,61.592400,97.022338
SOUTH,2858.792955,2858.792955,2901.046099,0.000000,42.253144
NORTH,2864.932084,2901.046099,2937.301404,36.114015,72.369320
NORTH,2870.747403,2904.734940,2940.990244,33.987537,70.242842
SOUTH,2859.293433,2940.990244,2982.000163,81.696811,122.706730
SOUTH,2914.899290,2944.871154,2985.881072,29.971863,70.981782
SOUTH,2934.071889,2948.485386,2989.495305,14.413497,55.423416
SOUTH,2934.444533,2952.576237,2993.586156,18.131704,59.141623
NORTH,2938.036602,2993.586156,3029.297863,55.549554,91.261261
NORTH,2945.351257,2997.208987,3032.920694,51.857730,87.569437
NORTH,2945.520610,3001.509803,3037.221510,55.989193,91.700899
NORTH,2962.959335,3005.262783,3040.974490,42.303448,78.015155
NORTH,3023.295518,3040.974490,3076.145654,17.678972,52.850136
SOUTH,3054.068405,3076.145654,3117.078327,22.077249,63.009922
SOUTH,3098.612912,3117.078327,3158.459979,18.465416,59.847067
SOUTH,3224.139167,3224.139167,3268.969869,0.000000,44.830702
NORTH,3254.945901,3268.969869,3307.488104,14.023968,52.542203
SOUTH,3314.087553,3314.087553,3357.568420,0.000000,43.480867
NORTH,3329.148401,3357.568420,3396.199466,28.420019,67.051064
NORTH,3342.727848,3361.133187,3399.764233,18.405339,57.036385
SOUTH,3369.445928,3399.764233,3436.956164,30.318305,67.510236
SOUTH,3371.796034,3403.371994,3440.563925,31.575961,68.767891
SOUTH,3388.946483,3407.612960,3444.804891,18.666477,55.858408
NORTH,3449.443287,3449.443287,3492.774043,0.000000,43.330756
SOUTH,3467.841507,3492.774043,3536.439007,24.932535,68.597500
NORTH,3469.509031,3536.439007,3578.406698,66.929976,108.897667
NORTH,3502.539565,3540.406496,3582.374186,37.866931,79.834621
SOUTH,3559.181570,3582.374186,3625.484204,23.192617,66.302634
SOUTH,3584.853406,3625.484204,3662.670373,40.630798,77.816966
SOUTH,3613.862090,3629.866377,3667.052545,16.004286,53.190455
NORTH,3626.061654,3667.052545,3702.246873,40.990891,76.185219
SOUTH,3637.517198,3702.246873,3739.403780,64.729675,101.886582
SOUTH,3685.902936,3705.783422,3742.940329,19.880486,57.037393
SOUTH,3694.635486,3709.967854,3747.124761,15.332368,52.489274
NORTH,3709.323466,3747.124761,3784.068046,37.801295,74.744581
SOUTH,3745.774748,3784.068046,3825.410506,38.293299,79.635759
SOUTH,3804.284808,3825.410506,3867.154709,21.125698,62.869901
SOUTH,3809.744783,3829.505274,3871.249476,19.760490,61.504693
SOUTH,3836.210101,3871.249476,3906.624725,35.039375,70.414623
SOUTH,3860.092722,3875.409011,3910.784259,15.316289,50.691537
SOUTH,3864.835593,3879.577431,3914.952679,14.741838,50.117086
SOUTH,3893.759866,3914.952679,3957.625639,21.192813,63.865773
NORTH,3936.047888,3957.625639,3993.071358,21.577751,57.023470
NORTH,3948.746198,3961.726011,3997.171729,12.979813,48.425531
NORTH,3956.898777,3965.501893,4000.947612,8.603116,44.048835
SOUTH,3934.796546,4000.947612,4038.919018,66.151066,104.122472
SOUTH,3997.251876,4005.190982,4043.162389,7.939106,45.910513
SOUTH,3999.909853,4009.069853,4047.041259,9.160000,47.131406
NORTH,3978.023210,4047.041259,4090.058356,69.018049,112.035146
NORTH,4007.783099,4051.138747,4094.155844,43.355648,86.372745
SOUTH,4025.059969,4094.155844,4138.984642,69.095875,113.924672
SOUTH,4029.549569,4098.272764,4143.101562,68.723195,113.551993
NORTH,4055.616299,4143.101562,4180.087267,87.485263,124.470968
NORTH,4080.342378,4147.255031,4184.240736,66.912654,103.898359
NORTH,4128.333778,4150.762560,4187.748265,22.428782,59.414487
NORTH,4150.453792,4151.564931,4188.550636,1.111139,38.096844
SOUTH,4176.913768,4188.550636,4224.875597,11.636868,47.961829
SOUTH,4202.894243,4224.875597,4260.127565,21.981354,57.233322
NORTH,4239.462165,4260.127565,4297.492984,20.665400,58.030819
SOUTH,4273.632373,4297.492984,4340.937396,23.860611,67.305023
SOUTH,4289.095581,4301.889061,4345.333473,12.793480,56.237892
NORTH,4268.912477,4345.333473,4381.345064,76.420996,112.432587
NORTH,4294.300254,4349.496846,4385.508437,55.196592,91.208183
SOUTH,4315.704209,4385.508437,4421.965747,69.804228,106.261538
SOUTH,4370.477135,4389.272181,4425.729491,18.795046,55.252356
NORTH,4390.948100,4425.729491,4462.399468,34.781392,71.451368
SOUTH,4467.278061,4467.278061,4503.755466,0.000000,36.477404
SOUTH,4487.410030,4503.755466,4544.214149,16.345436,56.804119
NORTH,4524.509641,4544.214149,4588.708650,19.704507,64.199009
NORTH,4525.333015,4547.857505,4592.352006,22.524490,67.018991
NORTH,4542.178639,4552.016847,4596.511348,9.838208,54.332709
SOUTH,4522.081805,4596.511348,4639.114109,74.429543,117.032304
SOUTH,4559.327940,4600.796158,4643.398920,41.468219,84.070980
SOUTH,4583.017396,4604.427059,4647.029820,21.409663,64.012424
NORTH,4641.645585,4647.029820,4687.976915,5.384235,46.331330
SOUTH,4661.171911,4687.976915,4725.592352,26.805004,64.420441
SOUTH,4680.368418,4692.204121,4729.819557,11.835702,49.451139
NORTH,4648.386778,4729.819557,4767.686962,81.432779,119.300184
NORTH,4649.688227,4733.853679,4771.721084,84.165453,122.032857
SOUTH,4692.563414,4771.721084,4810.095312,79.157670,117.531898
SOUTH,4703.227836,4775.599648,4813.973875,72.371811,110.746039
SOUTH,4774.379874,4778.792696,4817.166924,4.412822,42.787050
SOUTH,4819.372150,4819.372150,4859.169374,0.000000,39.797224
SOUTH,4902.971500,4902.971500,4943.733448,0.000000,40.761947
NORTH,5013.608822,5013.608822,5050.458947,0.000000,36.850125
SOUTH,5028.803644,5050.458947,5091.713480,21.655303,62.909837
SOUTH,5042.117649,5054.798886,5096.053419,12.681237,53.935770
NORTH,5020.543860,5096.053419,5138.977930,75.509559,118.434069
NORTH,5039.837347,5099.954243,5142.878754,60.116896,103.041406
SOUTH,5076.957552,5142.878754,5181.261947,65.921202,104.304395
SOUTH,5078.106569,5146.448605,5184.831798,68.342036,106.725230
SOUTH,5129.854953,5150.635178,5189.018371,20.780225,59.163419
NORTH,5100.058299,5189.018371,5231.310309,88.960072,131.252010
NORTH,5106.437813,5193.137274,5235.429212,86.699461,128.991398
NORTH,5111.341796,5196.879225,5239.171163,85.537430,127.829367
SOUTH,5236.532680,5239.171163,5281.669194,2.638484,45.136515
NORTH,5250.345708,5281.669194,5317.756329,31.323487,67.410621
NORTH,5250.418746,5286.057426,5322.144561,35.638680,71.725814
NORTH,5277.999745,5290.474667,5326.561801,12.474922,48.562056
SOUTH,5242.540354,5326.561801,5368.246154,84.021447,125.705801
SOUTH,5246.928127,5330.265782,5371.950136,83.337656,125.022009
SOUTH,5276.050983,5334.135823,5375.820177,58.084840,99.769193
NORTH,5305.359579,5375.820177,5416.234215,70.460598,110.874636
SOUTH,5363.616846,5416.234215,5457.214241,52.617369,93.597395
SOUTH,5370.913614,5420.332144,5461.312169,49.418530,90.398556
NORTH,5429.752454,5461.312169,5498.054142,31.559715,68.301688
NORTH,5443.135846,5465.595110,5502.337083,22.459264,59.201237
SOUTH,5461.541313,5502.337083,5537.478447,40.795770,75.937133
NORTH,5469.576683,5537.478447,5578.940758,67.901764,109.364075
NORTH,5477.187305,5541.393407,5582.855718,64.206101,105.668413
NORTH,5501.517599,5545.002853,5586.465164,43.485254,84.947566
SOUTH,5583.252082,5586.465164,5626.313283,3.213082,43.061201
NORTH,5571.900539,5626.313283,5665.975540,54.412744,94.075001
NORTH,5616.448833,5630.027289,5669.689545,13.578456,53.240712
NORTH,5616.504784,5633.942211,5673.604467,17.437427,57.099683
NORTH,5624.362150,5638.150388,5677.812644,13.788238,53.450494
NORTH,5635.945006,5638.170220,5677.832477,2.225214,41.887470
SOUTH,5587.601072,5677.832477,5716.471216,90.231405,128.870144
SOUTH,5601.455362,5682.169200,5720.807939,80.713837,119.352576
SOUTH,5656.790137,5685.610882,5724.249621,28.820746,67.459485
SOUTH,5678.276811,5685.722157,5724.360896,7.445346,46.084085
NORTH,5658.152131,5724.360896,5766.574818,66.208764,108.422686
SOUTH,5731.441429,5766.574818,5802.001649,35.133389,70.560221
SOUTH,5751.837131,5770.481391,5805.908222,18.644260,54.071091
SOUTH,5763.310322,5774.007890,5809.434722,10.697568,46.124400
NORTH,5846.358031,5846.358031,5881.403784,0.000000,35.045753
NORTH,5899.121810,5899.121810,5940.366090,0.000000,41.244281
NORTH,5969.811481,5969.811481,6005.007623,0.000000,35.196143
SOUTH,5977.211008,6005.007623,6041.795350,27.796616,64.584342
NORTH,6059.028524,6059.028524,6102.762469,0.000000,43.733944
SOUTH,6067.334266,6102.762469,6139.691558,35.428202,72.357292
NORTH,6102.730390,6139.691558,6179.887814,36.961168,77.157424
SOUTH,6132.850821,6179.887814,6223.779200,47.036993,90.928380
SOUTH,6155.438679,6183.891990,6227.783376,28.453311,72.344698
NORTH,6176.895708,6227.783376,6269.634953,50.887668,92.739245
NORTH,6183.180728,6232.253778,6274.105355,49.073050,90.924627
NORTH,6212.705804,6236.060465,6277.912042,23.354661,65.206238
SOUTH,6204.562931,6277.912042,6319.697828,73.349111,115.134897
SOUTH,6207.079738,6281.446738,6323.232525,74.367001,116.152787
SOUTH,6250.445866,6285.211543,6326.997329,34.765677,76.551463
NORTH,6327.458434,6327.458434,6371.172629,0.000000,43.714194
SOUTH,6335.550217,6371.172629,6409.350242,35.622412,73.800025
NORTH,6335.221823,6409.350242,6449.790856,74.128418,114.569033
NORTH,6364.684644,6412.889395,6453.330010,48.204751,88.645366
NORTH,6366.143492,6417.198058,6457.638673,51.054565,91.495180
NORTH,6397.320355,6421.284802,6461.725417,23.964447,64.405062
NORTH,6405.176104,6425.230529,6465.671143,20.054425,60.495039
NORTH,6413.216329,6425.257028,6465.697643,12.040699,52.481313
SOUTH,6418.091896,6465.697643,6505.200659,47.605746,87.108763
SOUTH,6427.607129,6469.657233,6509.160249,42.050104,81.553121
NORTH,6453.968326,6509.160249,6550.450992,55.191923,96.482665
NORTH,6458.320380,6513.527209,6554.817951,55.206828,96.497571
NORTH,6466.446397,6517.298250,6558.588992,50.851852,92.142595
SOUTH,6477.295958,6558.588992,6600.055510,81.293034,122.759552
SOUTH,6542.279767,6562.879658,6604.346176,20.599891,62.066409
SOUTH,6568.413569,6604.346176,6644.704081,35.932607,76.290512
SOUTH,6575.471364,6608.141019,6648.498923,32.669655,73.027560
SOUTH,6644.805733,6648.498923,6685.708405,3.693190,40.902672
SOUTH,6647.466829,6652.264167,6689.473649,4.797338,42.006820
SOUTH,6648.132766,6656.593388,6693.802870,8.460622,45.670104
NORTH,6665.575188,6693.802870,6738.241097,28.227682,72.665909
NORTH,6700.713967,6738.241097,6779.099417,37.527130,78.385450
NORTH,6704.176831,6742.727372,6783.585692,38.550542,79.408862
NORTH,6716.356934,6746.962709,6787.821029,30.605775,71.464095
SOUTH,6747.636185,6787.821029,6825.919452,40.184844,78.283267
SOUTH,6754.936374,6791.600427,6829.698850,36.664053,74.762476
SOUTH,6785.257895,6796.043174,6834.141597,10.785279,48.883702
NORTH,6839.900759,6839.900759,6883.562186,0.000000,43.661427
SOUTH,6843.779756,6883.562186,6922.446917,39.782430,78.667161
SOUTH,6859.627200,6888.015853,6926.900584,28.388654,67.273385
SOUTH,6876.855303,6891.760028,6930.644759,14.904725,53.789456
NORTH,6851.567247,6930.644759,6969.777331,79.077513,118.210084
NORTH,6897.568541,6934.786581,6973.919152,37.218040,76.350611
SOUTH,6922.933311,6973.919152,7011.721316,50.985841,88.788005
SOUTH,6944.853627,6978.332014,7016.134179,33.478387,71.280551
NORTH,6953.119038,7016.134179,7060.402860,63.015141,107.283822
SOUTH,6982.976344,7060.402860,7102.599708,77.426516,119.623364
SOUTH,6998.811462,7064.365519,7106.562366,65.554057,107.750904
SOUTH,7059.724158,7068.863890,7111.060738,9.139732,51.336579
NORTH,7033.055881,7111.060738,7152.896806,78.004857,119.840925
NORTH,7079.197694,7114.824353,7156.660421,35.626659,77.462727
SOUTH,7070.146940,7156.660421,7191.706765,86.513481,121.559825
SOUTH,7116.770028,7160.367859,7195.414203,43.597831,78.644176
NORTH,7163.891839,7195.414203,7236.318867,31.522364,72.427028
NORTH,7164.123889,7199.107916,7240.012581,34.984028,75.888692
SOUTH,7236.776703,7240.012581,7279.953178,3.235878,43.176475
SOUTH,7246.352453,7279.953178,7324.454089,33.600725,78.101636
SOUTH,7275.479678,7283.889984,7328.390895,8.410306,52.911217
NORTH,7326.636594,7328.390895,7371.553233,1.754301,44.916639
SOUTH,7326.501641,7371.553233,7412.310509,45.051592,85.808868
SOUTH,7365.087794,7375.113642,7415.870918,10.025848,50.783124
SOUTH,7368.563063,7379.277696,7420.034972,10.714633,51.471909
NORTH,7405.390231,7420.034972,7462.057273,14.644741,56.667042
SOUTH,7426.905533,7462.057273,7499.749285,35.151740,72.843751
SOUTH,7433.167216,7466.172366,7503.864377,33.005150,70.697161
NORTH,7458.823554,7503.864377,7540.825071,45.040823,82.001517
NORTH,7522.118933,7540.825071,7577.239273,18.706138,55.120340
SOUTH,7541.239830,7577.239273,7615.409196,35.999444,74.169367
SOUTH,7575.574611,7581.122912,7619.292835,5.548301,43.718224
NORTH,7571.173705,7619.292835,7660.098911,48.119130,88.925206
NORTH,7584.847560,7623.247913,7664.053989,38.400353,79.206430
NORTH,7618.625740,7627.094882,7667.900958,8.469142,49.275218
SOUTH,7592.769741,7667.900958,7706.805302,75.131217,114.035561
SOUTH,7628.915660,7672.338394,7711.242738,43.422734,82.327078
SOUTH,7641.605060,7676.820153,7715.724497,35.215093,74.119437
NORTH,7686.602672,7715.724497,7755.039450,29.121825,68.436778
SOUTH,7701.483116,7755.039450,7790.151635,53.556335,88.668519
SOUTH,7753.450158,7759.407752,7794.519936,5.957595,41.069779
NORTH,7744.396879,7794.519936,7837.794459,50.123057,93.397579
NORTH,7769.142391,7798.713518,7841.988040,29.571127,72.845649
NORTH,7878.176209,7878.176209,7922.054818,0.000000,43.878609
NORTH,7885.166979,7922.054818,7960.631177,36.887839,75.464198
NORTH,7912.328377,7926.226906,7964.803264,13.898529,52.474887
SOUTH,7936.400606,7964.803264,8004.698656,28.402658,68.298050
NORTH,7933.943731,8004.698656,8041.750490,70.754926,107.806760
NORTH,7950.083326,8009.109931,8046.161765,59.026605,96.078439
NORTH,7992.011781,8012.747289,8049.799123,20.735508,57.787343
SOUTH,8005.695476,8049.799123,8085.326072,44.103647,79.630596
SOUTH,8059.568753,8085.326072,8128.734041,25.757319,69.165288
NORTH,8111.510679,8128.734041,8165.118250,17.223362,53.607571
SOUTH,8150.439818,8165.118250,8209.032367,14.678432,58.592549
NORTH,8133.765385,8209.032367,8246.126869,75.266981,112.361483
NORTH,8196.999761,8212.814213,8249.908715,15.814452,52.908954
SOUTH,8258.906518,8258.906518,8295.818610,0.000000,36.912092
SOUTH,8264.972478,8295.818610,8334.248344,30.846132,69.275866
NORTH,8307.241259,8334.248344,8376.013583,27.007085,68.772324
SOUTH,8302.439800,8376.013583,8418.239813,73.573783,115.800013
SOUTH,8311.001660,8380.297482,8422.523712,69.295822,111.522052
SOUTH,8337.021746,8383.979126,8426.205356,46.957380,89.183610
SOUTH,8343.951920,8387.895330,8430.121561,43.943410,86.169640
SOUTH,8379.856168,8391.421018,8433.647249,11.564851,53.791081
NORTH,8407.006257,8433.647249,8476.385652,26.640992,69.379396
NORTH,8483.765909,8483.765909,8525.361868,0.000000,41.595960
SOUTH,8519.862971,8525.361868,8562.995664,5.498897,43.132692
NORTH,8489.364540,8562.995664,8606.643458,73.631124,117.278918
SOUTH,8545.477580,8606.643458,8643.820823,61.165878,98.343243
SOUTH,8557.681168,8610.532042,8647.709407,52.850874,90.028239
SOUTH,8564.492843,8614.259391,8651.436756,49.766548,86.943913
SOUTH,8564.858964,8617.773214,8654.950579,52.914250,90.091615
SOUTH,8571.584857,8621.502594,8658.679960,49.917737,87.095102
SOUTH,8589.536881,8625.666277,8662.843642,36.129396,73.306761
SOUTH,8619.321588,8627.137515,8664.314880,7.815926,44.993292
NORTH,8564.961134,8664.314880,8704.865825,99.353746,139.904690
SOUTH,8691.820831,8704.865825,8748.468179,13.044994,56.647348
SOUTH,8783.274575,8783.274575,8818.879169,0.000000,35.604595
NORTH,8810.910646,8818.879169,8854.393616,7.968523,43.482970
SOUTH,8819.554484,8854.393616,8898.541422,34.839132,78.986938
SOUTH,8849.818610,8858.621584,8902.769391,8.802974,52.950780
NORTH,8872.361936,8902.769391,8944.143427,30.407454,71.781490
NORTH,8902.280165,8906.781258,8948.155294,4.501093,45.875129
NORTH,8980.441717,8980.441717,9015.977799,0.000000,35.536081
SOUTH,9007.317860,9015.977799,9060.766495,8.659938,53.448635
NORTH,8998.997235,9060.766495,9104.040980,61.769261,105.043746
NORTH,9014.492640,9064.384455,9107.658940,49.891814,93.166299
SOUTH,9032.926462,9107.658940,9143.567220,74.732478,110.640758
NORTH,9093.771884,9143.567220,9181.663520,49.795336,87.891636
NORTH,9109.594335,9147.332702,9185.429002,37.738367,75.834668
NORTH,9112.661152,9151.248776,9189.345076,38.587624,76.683924
NORTH,9142.708316,9155.446990,9193.543290,12.738674,50.834974
SOUTH,9183.563904,9193.543290,9232.842259,9.979386,49.278355
SOUTH,9197.824777,9232.842259,9269.407402,35.017482,71.582625
SOUTH,9321.359281,9321.359281,9362.143081,0.000000,40.783800
SOUTH,9330.977110,9362.143081,9404.259169,31.165971,73.282059
NORTH,9369.511893,9404.259169,9443.645324,34.747275,74.133430
NORTH,9427.206457,9443.645324,9481.447660,16.438866,54.241203
SOUTH,9477.119396,9481.447660,9523.732292,4.328263,46.612895
NORTH,9485.923281,9523.732292,9560.912578,37.809011,74.989297
NORTH,9518.659528,9527.494861,9564.675147,8.835332,46.015619
SOUTH,9518.371763,9564.675147,9606.974110,46.303384,88.602347
SOUTH,9526.452397,9569.153466,9611.452429,42.701069,85.000032
NORTH,9546.574064,9611.452429,9653.540088,64.878365,106.966024
NORTH,9570.170092,9615.716002,9657.803661,45.545910,87.633570
SOUTH,9586.008568,9657.803661,9701.070914,71.795093,115.062345
SOUTH,9598.516865,9661.512085,9704.779338,62.995220,106.262472
NORTH,9672.485682,9704.779338,9740.029967,32.293656,67.544285
NORTH,9691.391457,9708.797392,9744.048021,17.405935,52.656564
NORTH,9726.721136,9744.048021,9783.459392,17.326884,56.738256
NORTH,9743.839963,9747.764288,9787.175659,3.924325,43.335696
NORTH,9798.646519,9798.646519,9842.356859,0.000000,43.710340
SOUTH,9814.837876,9842.356859,9878.795485,27.518983,63.957609
NORTH,9874.936683,9878.795485,9918.327229,3.858802,43.390546
SOUTH,9858.435618,9918.327229,9957.634621,59.891611,99.199003
SOUTH,9878.877451,9922.500178,9961.807570,43.622727,82.930119
SOUTH,9914.966087,9926.161036,9965.468428,11.194949,50.502341
NORTH,9972.389117,9972.389117,10016.920939,0.000000,44.531822
SOUTH,9982.174778,10016.920939,10058.430121,34.746161,76.255343
NORTH,10015.079202,10058.430121,10094.912085,43.350919,79.832883
NORTH,10022.724508,10062.799068,10099.281032,40.074560,76.556524
SOUTH,10049.778215,10099.281032,10144.087174,49.502817,94.308959
NORTH,10065.538765,10144.087174,10188.573566,78.548409,123.034801
NORTH,10096.714001,10148.453814,10192.940206,51.739813,96.226205
NORTH,10097.005693,10152.261423,10196.747815,55.255730,99.742122
NORTH,10119.308245,10156.473636,10200.960028,37.165390,81.651782
SOUTH,10101.354415,10200.960028,10237.303371,99.605613,135.948956
SOUTH,10115.842604,10205.380664,10241.724008,89.538061,125.881404
SOUTH,10172.891517,10209.265081,10245.608425,36.373564,72.716908
SOUTH,10175.163147,10212.924479,10249.267822,37.761332,74.104675
SOUTH,10206.730790,10214.328877,10250.672221,7.598088,43.941431
NORTH,10161.491504,10250.672221,10291.677564,89.180717,130.186061
NORTH,10238.424925,10254.827179,10295.832522,16.402254,57.407598
SOUTH,10289.206001,10295.832522,10335.548206,6.626522,46.342205
SOUTH,10291.860834,10300.131343,10339.847026,8.270509,47.986192
NORTH,10260.160023,10339.847026,10384.094454,79.687004,123.934431
NORTH,10276.397482,10343.868090,10388.115517,67.470608,111.718035
NORTH,10289.832212,10347.534778,10391.782205,57.702566,101.949993
NORTH,10297.552992,10351.632469,10395.879896,54.079477,98.326904
NORTH,10341.807568,10351.793327,10396.040754,9.985759,54.233186
SOUTH,10336.929828,10396.040754,10436.549488,59.110926,99.619660
